677;21;21
672;21;21
668;21;21
663;21;30
660;21;30
667;21;30
675;21;39
669;21;39
672;21;39
674;21;48
754;21;48
712;21;48
662;21;57
675;21;57
675;21;57
716;21;66
731;21;66
678;21;66
676;21;75
667;21;75
665;21;75
666;21;84
719;21;84
721;22;84
667;21;93
669;21;93
658;21;93
672;21;102
668;21;102
677;21;102
671;23;111
671;23;111
669;23;111
667;23;120
672;23;120
666;23;120
687;23;129
671;23;129
667;23;129
671;23;138
676;23;138
673;23;138
666;23;147
673;23;147
676;23;147
666;23;156
672;23;156
669;23;156
674;23;165
668;23;165
672;23;165
680;23;174
678;23;174
669;23;174
674;23;183
670;23;183
674;23;183
704;23;192
707;23;192
691;23;192
696;23;201
675;23;201
672;23;201
680;23;210
679;23;210
677;23;210
675;23;219
672;23;219
681;23;219
670;23;228
678;23;228
676;23;228
674;23;237
677;23;237
678;23;237
675;23;246
683;23;246
671;23;246
673;23;255
678;23;255
681;23;255
676;23;264
674;23;264
674;23;264
677;23;273
673;23;273
677;23;273
675;23;282
680;23;282
681;23;282
674;23;291
683;23;291
684;23;291
689;23;300
691;23;300
677;23;300
682;24;309
684;24;309
675;24;309
678;24;318
692;24;318
684;24;318
683;24;327
688;24;327
687;24;327
680;24;336
678;24;336
685;24;336
681;24;345
684;24;345
688;24;345
686;24;354
695;24;354
687;24;354
680;24;363
677;24;363
676;24;363
694;24;372
690;24;372
685;24;372
681;24;381
690;24;381
678;24;381
682;24;390
682;24;390
685;24;390
679;24;399
689;24;399
683;24;399
684;24;408
680;24;408
690;24;408
686;24;417
689;24;417
679;24;417
688;24;426
683;24;426
689;24;426
687;24;435
685;24;435
690;24;435
682;24;444
697;24;444
688;24;444
681;24;453
690;24;453
684;24;453
697;24;462
685;24;462
688;24;462
690;24;471
691;24;471
717;24;471
691;24;480
691;24;480
689;24;480
704;24;489
687;24;489
695;24;489
689;24;498
690;24;498
685;24;498
689;25;507
690;25;507
689;25;507
690;25;516
692;25;516
683;25;516
689;25;525
689;25;525
685;25;525
689;25;534
689;25;534
695;25;534
688;25;543
694;25;543
695;25;543
690;25;552
695;25;552
688;25;552
693;25;561
690;25;561
694;25;561
701;25;570
685;25;570
690;25;570
703;25;579
695;25;579
690;25;579
694;25;588
691;25;588
691;25;588
691;25;597
690;25;597
702;25;597
696;25;606
692;25;606
706;25;606
699;25;615
694;25;615
699;25;615
706;25;624
708;25;624
698;25;624
709;25;633
699;25;633
691;25;633
696;25;642
694;25;642
701;25;642
696;25;651
705;25;651
693;25;651
706;25;660
695;25;660
705;25;660
701;25;669
746;25;669
697;25;669
705;25;678
694;25;678
706;25;678
696;25;687
698;25;687
696;25;687
698;25;696
698;26;696
701;26;696
693;26;705
700;26;705
696;26;705
701;26;714
701;26;714
697;26;714
698;26;723
704;26;723
695;26;723
696;26;732
695;26;732
701;26;732
699;26;741
715;26;741
700;26;741
704;26;750
695;26;750
708;26;750
704;26;759
699;26;759
694;26;759
701;26;768
703;26;768
700;26;768
698;26;777
704;26;777
702;26;777
709;26;786
704;26;786
717;26;786
702;26;795
702;26;795
705;26;795
697;26;804
711;26;804
700;26;804
713;26;813
703;26;813
703;26;813
702;26;822
703;26;822
715;26;822
711;26;831
715;26;831
704;26;831
714;26;840
708;26;840
706;26;840
714;26;849
767;26;849
762;26;849
733;26;858
709;26;858
700;26;858
765;26;867
704;26;867
711;26;867
715;26;876
709;26;876
708;26;876
707;26;885
712;26;885
703;26;885
714;27;894
747;27;894
763;28;894
709;27;903
710;27;903
705;27;903
720;27;912
717;27;912
724;27;912
711;27;921
712;27;921
718;27;921
