257;7;24
261;7;24
261;7;24
299;9;42
303;9;42
304;9;42
302;9;78
303;9;78
309;9;78
308;9;150
312;9;150
308;9;150
313;10;294
322;10;294
315;10;294
329;11;582
330;11;582
326;11;582
344;13;1158
346;13;1158
346;13;1158
392;17;2310
389;17;2310
389;17;2310
453;25;4614
462;25;4614
454;25;4614
597;38;9222
588;38;9222
596;38;9222
778;40;18438
785;40;18438
782;38;18438
1017;70;36870
1014;70;36870
1015;70;36870
1407;70;73734
1395;70;73734
1391;70;73734
1923;134;147462
1929;134;147462
1940;134;147462
2448;134;294918
2472;264;294918
2447;130;294918
3452;264;589830
3456;264;589830
3439;264;589830
5453;254;1179654
5449;264;1179654
5516;264;1179654
9666;264;2359302
9665;264;2359302
9562;264;2359302
17934;264;4718598
18029;264;4718598
18086;264;4718598
34163;264;9437190
34124;264;9437190
34526;264;9437190
69617;264;18874374
69252;264;18874374
69935;264;18874374
138675;264;37748742
