187;122;24
186;122;24
185;122;24
197;122;52
194;122;52
196;122;52
208;122;108
211;122;108
202;122;108
207;122;220
208;122;220
208;122;220
219;122;444
216;122;444
219;122;444
237;122;892
238;122;892
241;122;892
277;122;1788
282;122;1788
286;122;1788
308;122;3580
300;122;3580
305;122;3580
360;122;7164
349;122;7164
346;122;7164
424;122;14332
434;122;14332
436;122;14332
555;122;28668
578;122;28668
559;122;28668
817;122;57340
839;122;57340
856;122;57340
1227;122;114684
1254;122;114684
1254;122;114684
1743;155;229372
1678;155;229372
1717;220;229372
2310;220;458748
2398;155;458748
2389;220;458748
3786;220;917500
3576;155;917500
3581;220;917500
6357;155;1835004
6329;155;1835004
6353;220;1835004
11627;155;3670012
11717;155;3670012
11526;220;3670012
22115;220;7340028
21814;220;7340028
21597;220;7340028
41763;220;14680060
